Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,78.500000,80.050003,76.650002,77.750000,70.335175,17409930
2018-10-31,78.199997,79.000000,74.650002,76.550003,69.249611,9638641
2018-11-01,76.300003,77.699997,75.300003,76.349998,69.068687,9074632
2018-11-02,77.199997,77.400002,75.300003,76.000000,68.752068,7177611
2018-11-05,74.900002,75.849998,73.250000,75.300003,68.118843,4561329
2018-11-06,75.449997,77.099998,75.000000,75.650002,68.435455,4673161
2018-11-07,76.449997,76.500000,75.500000,75.949997,68.706841,437631
2018-11-09,76.449997,77.099998,75.000000,75.900002,68.661606,8564873
2018-11-12,75.849998,76.400002,74.150002,74.550003,67.440353,3131624
2018-11-13,74.050003,76.500000,73.099998,76.050003,68.797302,5609725
2018-11-14,76.300003,78.750000,75.500000,77.949997,70.516098,5642238
2018-11-15,78.000000,78.400002,75.900002,76.699997,69.385323,3328106
2018-11-16,76.800003,77.400002,75.099998,76.800003,69.475784,4743419
2018-11-19,76.900002,77.800003,75.800003,77.349998,69.973328,5660440
2018-11-20,77.349998,78.849998,76.349998,78.300003,70.832726,10567258
2018-11-21,78.099998,79.099998,76.750000,78.150002,70.697029,4999835
2018-11-22,77.750000,78.250000,74.500000,74.900002,67.756981,4807716
2018-11-26,75.500000,76.400002,74.449997,75.550003,68.344986,4950029
2018-11-27,75.650002,76.199997,74.500000,75.650002,68.435455,4127732
2018-11-28,76.099998,76.099998,73.849998,74.400002,67.304657,3949157
2018-11-29,74.900002,75.750000,73.400002,75.199997,68.028366,14742072
2018-11-30,75.199997,76.500000,73.750000,76.099998,68.842522,8135493
2018-12-03,76.900002,83.150002,76.750000,82.550003,74.677422,29213251
2018-12-04,82.550003,83.849998,80.699997,81.500000,73.727554,9652045
2018-12-05,80.750000,81.500000,79.900002,80.449997,72.777679,4817088
2018-12-06,80.199997,80.199997,78.800003,79.400002,71.827827,4685342
2018-12-07,80.000000,81.150002,78.349998,79.449997,71.873055,5677506
2018-12-10,78.500000,79.300003,76.300003,77.650002,70.244713,3040723
2018-12-11,76.099998,80.150002,75.849998,79.150002,71.601662,3917069
2018-12-12,79.349998,79.949997,77.750000,79.099998,71.556435,4227632
2018-12-13,79.250000,81.300003,77.500000,78.699997,71.194580,5535207
2018-12-14,78.750000,79.849998,78.150002,79.300003,71.737358,1828782
2018-12-17,79.599998,80.900002,77.400002,77.900002,70.470871,3358110
2018-12-18,77.750000,78.949997,77.449997,78.650002,71.149345,3915779
2018-12-19,78.800003,80.300003,78.599998,79.500000,71.918282,3721346
2018-12-20,76.050003,80.900002,76.050003,80.250000,72.596756,9768078
2018-12-21,80.500000,80.650002,76.050003,76.449997,69.159142,7243377
2018-12-24,76.800003,78.650002,76.099998,76.800003,69.475784,5132728
2018-12-26,76.599998,76.699997,74.849998,75.949997,68.706841,4017872
2018-12-27,76.699997,77.699997,75.500000,77.000000,69.656708,12997320
2018-12-28,77.150002,77.849998,76.800003,77.099998,69.747162,3477676
2018-12-31,77.349998,78.000000,76.099998,76.800003,69.475784,3602334
2019-01-01,77.000000,77.250000,76.300003,76.699997,69.385323,2153622
2019-01-02,76.800003,76.949997,74.400002,74.849998,67.711746,2504768
2019-01-03,76.000000,76.250000,73.849998,74.199997,67.123726,4583837
2019-01-04,74.300003,75.550003,73.699997,75.050003,67.892670,3170169
2019-01-07,75.449997,75.750000,74.250000,74.699997,67.576050,1691362
2019-01-08,74.750000,75.500000,74.550003,74.949997,67.802208,1684121
2019-01-09,75.099998,75.500000,73.849998,74.349998,67.259422,2006348
2019-01-10,74.250000,75.099998,73.900002,74.900002,67.756981,1704653
2019-01-11,75.099998,75.250000,73.800003,75.000000,67.847450,3214817
2019-01-14,75.000000,75.000000,73.699997,74.300003,67.214203,3702534
2019-01-15,74.500000,75.250000,74.150002,75.050003,67.892670,3099444
2019-01-16,75.000000,76.949997,74.500000,76.500000,69.204391,4222858
2019-01-17,76.349998,76.949997,74.949997,76.000000,68.752068,4496763
2019-01-18,76.000000,76.449997,75.150002,76.000000,68.752068,4009644
2019-01-21,76.000000,77.199997,75.449997,75.949997,68.706841,5188679
2019-01-22,75.900002,77.500000,74.900002,76.349998,69.068687,4074882
2019-01-23,77.000000,77.949997,74.849998,75.199997,68.028366,5394325
2019-01-24,75.300003,75.750000,74.300003,74.550003,67.440353,3700318
2019-01-25,74.699997,75.300003,73.449997,73.949997,66.897575,3724093
2019-01-28,73.949997,73.949997,69.650002,70.949997,64.183678,5766908
2019-01-29,68.500000,72.400002,68.500000,71.050003,64.274147,12562431
2019-01-30,71.199997,71.500000,67.900002,68.150002,61.650703,4846733
2019-01-31,68.449997,72.000000,67.900002,71.300003,64.500313,7442257
2019-02-01,71.500000,72.300003,70.250000,71.500000,64.681236,3343602
2019-02-04,71.000000,71.150002,69.550003,70.550003,63.821819,3028680
2019-02-05,70.250000,71.750000,69.250000,69.900002,63.233807,2916745
2019-02-06,69.800003,70.900002,68.400002,70.400002,63.686131,3066537
2019-02-07,70.400002,71.400002,69.150002,69.599998,62.962418,3536220
2019-02-08,69.050003,70.349998,68.050003,68.750000,62.193489,2124482
2019-02-11,68.449997,68.449997,65.150002,65.550003,59.298668,7041255
2019-02-12,65.650002,67.250000,65.500000,66.300003,59.977139,4213698
2019-02-14,65.800003,67.849998,65.099998,67.550003,61.107929,6828282
2019-02-15,67.300003,70.199997,66.449997,69.199997,62.600559,11110591
2019-02-18,69.199997,69.500000,65.050003,65.349998,59.117737,6717626
2019-02-19,65.900002,67.150002,65.650002,65.900002,59.615284,2892850
2019-02-20,66.449997,67.949997,65.800003,66.900002,60.519909,5950455
2019-02-21,67.699997,68.150002,66.849998,67.449997,61.017467,3283026
2019-02-22,67.500000,67.949997,66.750000,67.099998,60.700840,3078805
2019-02-25,67.099998,67.449997,66.400002,66.550003,60.203297,3161336
2019-02-26,66.300003,67.150002,64.050003,66.150002,59.841442,10552247
2019-02-27,66.550003,67.949997,65.150002,65.500000,59.253429,4724311
2019-02-28,65.900002,66.250000,65.099998,65.449997,59.208202,9665743
2019-03-01,66.000000,67.750000,65.599998,67.050003,60.655613,11001198
2019-03-05,67.849998,69.650002,67.199997,69.150002,62.555344,13327374
2019-03-06,70.000000,72.150002,69.199997,71.300003,64.500313,11046556
2019-03-07,73.000000,73.949997,70.349998,70.550003,63.821819,12534795
2019-03-08,70.449997,70.750000,68.849998,70.000000,63.324272,6200799
2019-03-11,71.199997,72.099998,70.300003,71.699997,64.862152,5319324
2019-03-12,72.099998,74.000000,71.949997,73.349998,66.354790,8901828
2019-03-13,73.000000,74.449997,72.150002,73.800003,66.761887,7408808
2019-03-14,74.150002,74.150002,72.750000,73.050003,66.083405,3962991
2019-03-15,73.000000,74.750000,72.800003,73.800003,66.761887,7751928
2019-03-18,74.099998,74.699997,72.699997,73.050003,66.083405,5296795
2019-03-19,73.449997,74.300003,72.699997,73.000000,66.038177,5567624
2019-03-20,73.199997,73.849998,71.699997,72.050003,65.178780,5050030
2019-03-22,73.000000,73.800003,72.000000,72.550003,65.631088,3913385
2019-03-25,72.449997,73.150002,70.550003,71.900002,65.043083,4332510
2019-03-26,72.449997,73.000000,70.849998,71.300003,64.500313,3789439
2019-03-27,71.449997,72.900002,71.099998,71.400002,64.590775,4812399
2019-03-28,71.900002,72.650002,71.099998,71.550003,64.726456,9265724
2019-04-01,74.199997,76.000000,73.699997,74.400002,67.304657,7267624
2019-04-02,75.500000,77.000000,73.099998,74.050003,66.988037,12971969
2019-04-03,74.550003,74.550003,71.050003,71.449997,64.635986,6417056
2019-04-04,71.500000,72.400002,70.250000,70.750000,64.002762,6416069
2019-04-05,71.000000,72.699997,70.500000,71.949997,65.088310,7793935
2019-04-08,73.000000,73.550003,70.750000,71.900002,65.043083,8540124
2019-04-09,71.900002,73.000000,70.750000,72.599998,65.676323,7591689
2019-04-10,72.599998,73.199997,70.599998,70.900002,64.138443,6360330
2019-04-11,71.400002,73.150002,70.599998,72.699997,65.766785,9396530
2019-04-12,73.050003,74.599998,71.900002,73.250000,66.264336,11615133
2019-04-15,73.000000,73.199997,71.199997,71.349998,64.545525,11147566
2019-04-16,71.750000,71.949997,71.099998,71.449997,64.635986,8590291
2019-04-18,71.750000,71.750000,70.000000,70.550003,63.821819,7272249
2019-04-22,70.000000,70.199997,69.000000,69.199997,62.600559,7738634
2019-04-23,69.500000,69.699997,68.099998,68.250000,61.741165,4138151
2019-04-24,68.349998,68.500000,67.500000,67.800003,61.334084,7350305
2019-04-25,68.000000,69.550003,67.400002,67.699997,61.243618,6836123
2019-04-26,68.099998,68.199997,67.150002,67.900002,61.424545,4838776
2019-04-30,67.900002,68.099998,66.550003,67.800003,61.334084,5128196
2019-05-02,67.550003,68.199997,66.250000,66.599998,60.248524,8983855
2019-05-03,65.599998,68.150002,65.400002,66.949997,60.565147,10461436
2019-05-06,66.650002,67.000000,65.599998,65.849998,59.570049,3484887
2019-05-07,66.500000,66.500000,64.099998,64.349998,58.213097,6153618
2019-05-08,64.000000,64.800003,63.200001,64.500000,58.348797,6615929
2019-05-09,64.099998,64.949997,63.900002,64.400002,58.258331,5987301
2019-05-10,64.400002,65.300003,63.599998,63.799999,57.715549,5801249
