Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,686.000000,687.950012,674.049988,681.150024,599.109619,321099
2018-10-31,681.549988,690.000000,670.400024,685.750000,603.155518,287891
2018-11-01,686.799988,693.950012,679.849976,688.000000,605.134521,418515
2018-11-02,694.750000,712.299988,690.549988,696.150024,612.302856,643431
2018-11-05,692.950012,693.000000,668.000000,680.150024,598.230042,1102545
2018-11-06,681.250000,703.950012,681.250000,693.799988,610.235901,545326
2018-11-07,697.900024,704.849976,697.799988,702.349976,617.756104,81891
2018-11-09,704.500000,712.549988,697.000000,699.400024,615.161560,340208
2018-11-12,700.000000,707.000000,690.250000,698.799988,614.633667,287598
2018-11-13,688.549988,702.650024,680.400024,687.049988,604.298950,539666
2018-11-14,692.000000,708.799988,689.000000,699.500000,615.249451,591858
2018-11-15,699.500000,703.450012,684.150024,687.500000,604.694763,383090
2018-11-16,691.950012,698.250000,686.000000,695.849976,612.039063,245985
2018-11-19,698.799988,705.000000,693.000000,700.000000,615.689209,556542
2018-11-20,702.000000,708.000000,686.849976,691.500000,608.213013,657786
2018-11-21,688.150024,693.750000,679.200012,684.950012,602.451904,438506
2018-11-22,687.000000,706.799988,687.000000,699.400024,615.161560,632573
2018-11-26,700.000000,707.000000,689.950012,699.200012,614.985535,426092
2018-11-27,698.000000,722.799988,696.049988,709.049988,623.649170,1519838
2018-11-28,712.000000,715.500000,689.250000,692.500000,609.092590,652285
2018-11-29,693.250000,703.950012,690.049988,699.349976,615.117432,863898
2018-11-30,702.950012,715.500000,691.000000,697.450012,613.446350,1367669
2018-12-03,697.250000,703.049988,691.200012,696.750000,612.830750,333425
2018-12-04,697.049988,702.000000,681.299988,683.299988,601.000671,471713
2018-12-05,682.500000,683.650024,665.000000,666.500000,586.224060,721646
2018-12-06,663.000000,675.000000,660.650024,668.900024,588.335022,778312
2018-12-07,670.000000,676.599976,662.000000,673.950012,592.776794,297103
2018-12-10,666.849976,669.950012,654.200012,657.049988,577.912292,364643
2018-12-11,652.000000,677.200012,652.000000,671.349976,590.489868,215086
2018-12-12,672.349976,689.500000,672.349976,688.000000,605.134521,454245
2018-12-13,690.000000,694.950012,685.049988,690.349976,607.201477,252164
2018-12-14,692.000000,695.799988,683.299988,687.299988,604.518799,218535
2018-12-17,687.000000,715.700012,687.000000,705.450012,620.482849,863343
2018-12-18,707.900024,724.549988,702.150024,715.450012,629.278259,1074991
2018-12-19,715.250000,722.599976,708.700012,711.799988,626.067993,548934
2018-12-20,707.650024,727.400024,703.200012,717.700012,631.257324,730329
2018-12-21,720.000000,726.000000,701.150024,704.599976,619.735107,427860
2018-12-24,704.000000,717.000000,699.000000,710.150024,624.616760,373167
2018-12-26,710.000000,714.000000,686.750000,701.250000,616.788635,461516
2018-12-27,705.000000,710.950012,698.049988,701.849976,617.316345,841680
2018-12-28,705.900024,715.000000,705.900024,709.500000,624.045105,520899
2018-12-31,711.000000,720.799988,704.950012,706.700012,621.582336,704148
2019-01-01,708.000000,712.650024,704.299988,705.299988,620.350769,348294
2019-01-02,706.900024,709.049988,697.049988,700.849976,616.436829,763954
2019-01-03,701.500000,705.700012,691.099976,694.450012,610.807739,452769
2019-01-04,696.000000,704.799988,694.500000,698.450012,614.325928,867853
2019-01-07,702.650024,706.000000,694.099976,699.900024,615.601196,233122
2019-01-08,699.900024,705.000000,697.000000,699.799988,615.513306,232894
2019-01-09,700.150024,701.549988,692.049988,697.150024,613.182495,281106
2019-01-10,695.099976,701.150024,695.099976,699.250000,615.029480,204863
2019-01-11,699.299988,700.500000,693.650024,697.750000,613.710266,169435
2019-01-14,696.900024,697.000000,691.549988,693.049988,609.576294,242412
2019-01-15,696.000000,699.000000,692.049988,695.349976,611.599304,186170
2019-01-16,695.099976,702.349976,693.150024,694.900024,611.203430,238062
2019-01-17,698.000000,698.000000,690.049988,693.099976,609.620239,206158
2019-01-18,691.200012,695.849976,685.549988,693.700012,610.148010,185280
2019-01-21,693.900024,697.700012,685.500000,688.049988,605.178467,236414
2019-01-22,691.000000,694.000000,677.500000,688.250000,605.354431,311208
2019-01-23,688.000000,692.500000,678.700012,681.250000,599.197571,270584
2019-01-24,680.250000,690.150024,678.250000,689.200012,606.189941,379049
2019-01-25,686.000000,694.000000,679.400024,682.450012,600.253052,489577
2019-01-28,680.099976,685.599976,656.799988,661.450012,581.782288,555258
2019-01-29,658.799988,671.000000,656.299988,667.099976,586.751892,398232
2019-01-30,671.000000,682.900024,666.000000,680.299988,598.361938,253234
2019-01-31,677.599976,685.950012,671.799988,674.299988,593.084595,417905
2019-02-01,678.000000,679.000000,662.000000,668.000000,587.543457,398868
2019-02-04,664.650024,668.650024,655.000000,657.349976,578.176147,418631
2019-02-05,657.349976,664.299988,641.150024,645.700012,567.929321,635609
2019-02-06,620.000000,632.799988,586.349976,594.400024,522.808167,5454124
2019-02-07,594.000000,602.750000,588.900024,598.099976,526.062439,1746832
2019-02-08,596.599976,605.000000,590.950012,594.250000,522.676147,985430
2019-02-11,593.000000,597.750000,580.000000,585.049988,514.584290,1106212
2019-02-12,583.000000,586.200012,566.450012,569.000000,500.467346,838047
2019-02-14,563.700012,569.450012,554.500000,566.599976,498.356445,466611
2019-02-15,565.200012,565.200012,550.099976,555.150024,488.285492,570688
2019-02-18,556.000000,561.950012,551.000000,554.849976,488.021667,607985
2019-02-19,556.549988,572.650024,556.000000,566.049988,497.872681,709418
2019-02-20,569.549988,572.000000,562.349976,565.049988,496.993073,273104
2019-02-21,569.450012,572.500000,563.849976,565.849976,497.696747,337895
2019-02-22,563.500000,569.000000,558.000000,564.799988,496.773224,417784
2019-02-25,567.799988,570.150024,562.049988,566.549988,498.312378,568359
2019-02-26,563.000000,566.450012,556.000000,558.049988,490.836212,831737
2019-02-27,560.000000,564.500000,550.400024,555.950012,488.989227,599715
2019-02-28,557.500000,561.549988,554.650024,556.349976,489.341034,862923
2019-03-01,559.950012,568.400024,559.000000,564.549988,496.553345,1056040
2019-03-05,566.000000,582.500000,565.150024,579.250000,509.482819,2496733
2019-03-06,588.000000,588.000000,575.500000,577.000000,507.503845,1336357
2019-03-07,575.000000,584.900024,569.000000,580.500000,510.582245,2312088
2019-03-08,589.950012,592.000000,573.000000,577.900024,508.295471,1935478
2019-03-11,580.099976,590.000000,580.000000,588.549988,517.662659,1518962
2019-03-12,594.400024,595.000000,582.000000,583.599976,513.308777,1004491
2019-03-13,583.000000,589.099976,576.349976,578.599976,508.911041,772363
2019-03-14,580.000000,584.000000,569.049988,577.900024,508.295471,843655
2019-03-15,580.000000,588.400024,576.650024,585.750000,515.199829,723120
2019-03-18,586.000000,597.950012,581.200012,589.750000,518.718140,1074693
2019-03-19,596.900024,596.900024,587.250000,591.849976,520.565125,633086
2019-03-20,592.900024,594.250000,583.349976,585.299988,514.804077,356036
2019-03-22,585.950012,588.000000,575.150024,581.150024,511.153931,575026
2019-03-25,580.700012,581.500000,570.750000,574.700012,505.480835,502864
2019-03-26,577.500000,585.000000,572.500000,582.950012,512.737183,574463
2019-03-27,584.349976,585.000000,577.000000,583.500000,513.220947,975539
2019-03-28,584.000000,589.400024,578.200012,587.250000,516.519226,601657
2019-04-01,593.950012,599.000000,582.599976,584.099976,513.748718,675754
2019-04-02,583.150024,598.799988,583.150024,595.450012,523.731689,784210
2019-04-03,599.799988,603.900024,588.750000,590.950012,519.773682,957591
2019-04-04,590.150024,608.000000,588.200012,604.799988,531.955505,1157381
2019-04-05,609.000000,612.000000,601.299988,606.950012,533.846497,939917
2019-04-08,608.500000,614.000000,602.000000,611.950012,538.244324,825462
2019-04-09,611.950012,612.250000,604.000000,608.599976,535.297791,409881
2019-04-10,605.150024,614.650024,600.650024,611.299988,537.672607,634722
2019-04-11,610.000000,613.849976,603.750000,605.700012,532.747009,352027
2019-04-12,603.150024,611.000000,601.049988,607.400024,534.242371,429029
2019-04-15,607.549988,615.500000,604.400024,610.750000,537.188843,329856
2019-04-16,611.400024,619.400024,610.000000,612.250000,538.508179,375355
2019-04-18,612.250000,612.250000,590.700012,597.700012,525.710632,720334
2019-04-22,597.000000,597.000000,584.049988,587.650024,516.871033,427935
2019-04-23,587.000000,589.700012,581.099976,584.150024,513.792664,625215
2019-04-24,584.900024,586.900024,575.799988,582.750000,512.561279,650403
2019-04-25,582.000000,583.099976,570.700012,572.200012,503.281921,846268
2019-04-26,574.000000,582.200012,572.500000,580.400024,510.494324,508646
2019-04-30,583.000000,583.599976,564.349976,577.150024,507.635864,479083
2019-05-02,574.000000,585.299988,570.049988,576.500000,507.064026,382360
2019-05-03,575.000000,577.799988,552.299988,556.500000,489.472961,1964046
2019-05-06,562.000000,610.400024,561.750000,605.200012,532.307373,6516899
2019-05-07,604.000000,611.299988,592.049988,596.000000,524.215393,1523112
2019-05-08,594.049988,601.000000,584.250000,590.250000,519.157959,578846
2019-05-09,589.000000,596.500000,585.049988,589.000000,518.058472,375776
2019-05-10,589.750000,594.650024,589.000000,590.000000,518.938110,333536
2019-05-13,590.950012,592.549988,570.150024,574.900024,505.656769,596008
2019-05-14,575.000000,581.500000,565.500000,574.099976,504.953186,519519
2019-05-15,578.599976,578.599976,555.299988,556.799988,489.736725,478228
2019-05-16,562.000000,607.950012,553.049988,603.599976,530.900024,9149206
2019-05-17,604.000000,624.200012,600.500000,619.750000,545.104797,3411734
2019-05-20,626.099976,635.000000,607.000000,609.450012,536.045410,1988897
2019-05-21,611.400024,619.049988,599.150024,616.400024,542.158325,1640493
2019-05-22,616.500000,629.950012,616.450012,622.500000,547.523682,1078562
2019-05-23,625.500000,631.700012,611.000000,616.349976,542.114319,603604
2019-05-24,617.000000,629.799988,617.000000,628.349976,552.668945,499812
2019-05-27,629.000000,637.400024,626.900024,635.849976,559.265625,699736
2019-05-28,637.000000,648.650024,631.099976,645.400024,567.665405,730089
2019-05-29,647.799988,649.900024,632.549988,635.150024,558.650085,445031
2019-05-30,636.000000,640.549988,629.000000,633.049988,556.802856,618231
2019-05-31,634.700012,638.500000,628.549988,631.099976,555.087769,899278
2019-06-03,632.000000,642.750000,629.000000,630.650024,554.692078,545320
2019-06-04,633.000000,645.000000,625.299988,630.950012,554.955933,1069302
2019-06-06,626.349976,632.450012,619.250000,624.000000,548.842957,582988
2019-06-07,621.000000,630.549988,621.000000,628.549988,552.844849,334864
2019-06-10,629.299988,634.349976,622.950012,627.250000,551.701416,328531
2019-06-11,626.000000,641.000000,622.299988,636.799988,560.101257,395816
2019-06-12,635.950012,636.799988,625.000000,627.299988,551.745483,484896
2019-06-13,627.900024,634.299988,624.000000,631.349976,555.307617,385216
2019-06-14,628.000000,637.950012,625.250000,628.000000,552.361145,427976
2019-06-17,627.200012,631.200012,620.000000,622.049988,547.127747,478381
2019-06-18,622.000000,626.549988,618.099976,621.500000,546.644043,282399
2019-06-19,623.099976,625.500000,604.849976,610.000000,536.529053,680534
2019-06-20,605.049988,620.250000,597.599976,616.099976,541.894409,738839
2019-06-21,612.099976,614.400024,599.099976,607.549988,534.374207,677792
2019-06-24,607.599976,616.000000,606.500000,611.400024,537.760559,587844
2019-06-25,607.549988,621.750000,601.400024,615.799988,541.630554,948616
2019-06-26,615.000000,644.349976,612.099976,628.400024,552.712891,1209388
2019-06-27,631.500000,645.000000,627.049988,641.299988,564.059265,608492
2019-06-28,633.000000,633.000000,616.650024,626.599976,562.085815,1262053
2019-07-01,623.900024,626.650024,617.000000,619.700012,555.896240,398927
2019-07-02,620.000000,626.349976,618.349976,621.400024,557.421204,329686
2019-07-03,622.799988,630.000000,613.150024,616.250000,552.801453,649389
2019-07-04,618.400024,623.000000,616.750000,617.950012,554.326416,335538
2019-07-05,619.900024,620.750000,601.099976,605.599976,543.247986,283752
2019-07-08,602.000000,605.599976,588.700012,592.000000,531.048157,384008
2019-07-09,592.000000,598.200012,588.150024,593.799988,532.662781,502415
2019-07-10,598.200012,600.950012,589.000000,594.650024,533.425354,615842
2019-07-11,595.000000,600.000000,592.000000,596.349976,534.950256,197460
2019-07-12,595.950012,603.150024,592.500000,599.849976,538.089905,404710
2019-07-15,602.799988,610.000000,591.250000,594.599976,533.380432,1438286
2019-07-16,596.549988,608.000000,589.099976,606.650024,544.189819,475443
2019-07-17,608.000000,615.849976,604.549988,610.450012,547.598633,507557
2019-07-18,611.000000,616.000000,599.349976,602.700012,540.646484,309556
2019-07-19,607.549988,609.000000,590.000000,592.650024,531.631287,388501
2019-07-22,592.650024,601.500000,590.000000,598.349976,536.744324,267145
2019-07-23,598.349976,603.700012,592.500000,595.799988,534.456848,196451
2019-07-24,595.799988,597.950012,592.049988,593.349976,532.259094,224189
2019-07-25,592.500000,601.299988,592.500000,598.099976,536.520142,389291
2019-07-26,596.049988,600.500000,592.400024,594.549988,533.335571,280533
2019-07-29,598.000000,598.000000,574.400024,578.650024,519.072693,861481
2019-07-30,574.049988,579.000000,565.000000,572.200012,513.286743,1746467
2019-07-31,567.700012,582.299988,562.599976,576.750000,517.368347,548673
2019-08-01,576.950012,582.000000,563.150024,566.650024,508.308258,438718
2019-08-02,561.150024,569.900024,553.000000,562.700012,504.764893,1444544
2019-08-05,562.700012,566.150024,547.500000,559.750000,502.118652,493739
2019-08-06,555.000000,572.900024,555.000000,570.099976,511.402954,384365
2019-08-07,572.950012,572.950012,560.099976,564.450012,506.334747,511803
2019-08-08,562.500000,568.200012,553.099976,564.500000,506.379486,540347
2019-08-09,582.799988,602.000000,564.400024,567.349976,508.936096,3341498
2019-08-13,570.000000,570.150024,543.000000,553.150024,496.198181,1269481
2019-08-14,550.000000,572.650024,550.000000,562.750000,504.809662,1173920
2019-08-16,556.000000,559.950012,548.700012,555.900024,498.665039,627234
2019-08-19,554.000000,564.349976,546.400024,560.000000,502.342865,703831
2019-08-20,560.349976,565.349976,553.650024,563.650024,505.617096,471148
2019-08-21,562.000000,562.799988,553.799988,556.349976,499.068726,1100002
2019-08-22,556.349976,556.349976,544.400024,550.549988,493.865814,476573
2019-08-23,547.549988,557.000000,543.000000,553.250000,496.287872,561654
2019-08-26,554.000000,562.000000,547.799988,557.150024,499.786377,657826
2019-08-27,557.150024,563.000000,552.650024,559.700012,502.073761,584007
2019-08-28,561.000000,568.000000,558.599976,565.000000,506.828125,657220
2019-08-29,563.000000,575.400024,557.349976,570.400024,511.672119,940728
2019-08-30,575.000000,588.950012,566.200012,584.299988,524.140991,798746
2019-09-03,578.799988,583.000000,575.250000,579.799988,520.104248,508673
2019-09-04,577.000000,586.150024,568.599976,573.500000,514.452881,781079
2019-09-05,573.000000,584.950012,572.750000,578.900024,519.296997,273675
2019-09-06,578.000000,582.750000,575.000000,579.450012,519.790344,176482
2019-09-09,578.500000,592.500000,577.250000,587.799988,527.280579,609512
2019-09-11,589.000000,594.549988,586.250000,591.950012,531.003357,277787
2019-09-12,591.500000,594.000000,584.500000,586.849976,526.428345,1027100
2019-09-13,589.799988,597.549988,585.400024,596.500000,535.084839,295974
2019-09-16,590.349976,600.700012,585.700012,588.299988,527.729126,412401
2019-09-17,588.299988,589.150024,574.750000,576.500000,517.144043,304817
2019-09-18,576.700012,585.500000,574.250000,581.849976,521.943176,236826
2019-09-19,579.000000,582.750000,566.450012,568.200012,509.698608,402449
2019-09-20,570.000000,596.750000,561.049988,590.450012,529.657776,723745
2019-09-23,599.950012,612.700012,591.799988,606.000000,543.606750,637319
2019-09-24,624.400024,624.400024,603.500000,607.150024,544.638367,950992
2019-09-25,603.799988,606.450012,592.049988,601.150024,539.256165,459163
2019-09-26,603.000000,610.250000,600.200012,606.400024,543.965637,444561
2019-09-27,603.400024,611.049988,595.000000,596.500000,535.084839,374744
